seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,conv1,0.5,0.007491972553884032,0.05135970709748902,0.05255969860801441,0.009488037974833526,46.995114649655726,1.6102627295712515,0.22961295292811615,0.39227486975308945,0.12047512458842631,0.028554567650516914,0.021278807153890623,0.08977782419861083,6.252217972264974,0.9657355292999036,0.34709526730917306,0.17354763365458653,0.004744018987416763,0.003745986276942016,1.2664272198089979,1.4405266999886446,0.11164021840388501,0.12761729987105355,0.13254031955968898,0.024049069732427597,0.4020586609840393,0.03357813395559788,0.034780184738337994,0.05734093300998211,0.12606265023350716,0.36857593655586224,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,conv2,0.5,0.029112482548206833,0.2841391253954214,0.28618492868712947,0.031205217925770308,95.2584686767278,1.1593926590021102,0.12088426298905287,0.46159063048260773,0.3323334632971725,0.008180904712378579,0.010497754296275282,0.4264510055567963,16.087727390262994,0.9878289807185301,0.5764837060118634,0.2882418530059317,0.015602608962885154,0.014556241274103416,1.0718844698989303,0.8673272024601564,0.13755879372922655,0.025473983821851513,0.0943825630448979,0.0005765781970694661,0.876034140586853,0.0013255266239866614,0.0019253585196565837,0.003503526793792844,0.00827376521192491,0.04135255888104439,19.253786087036133,0.00032000296050682664,0.006161268334835768,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,fc1,0.5,0.09399396205750919,1.8696844474442627,1.8720774012793033,0.0755010589606022,395.67327524454106,1.0144488049220302,0.05054650689027962,0.3926332588910099,0.24384749107299517,0.0008257112109788282,0.0025273377365921113,0.7463686550746584,24.70290110048696,0.9974361452531896,0.49380916463042196,0.24690458231521098,0.0377505294803011,0.046996981028754596,0.8032543506656437,1.0125368984862784,0.14571662634917296,0.0036188417637866583,0.028384123195356128,5.739444077335065e-06,0.9581447839736938,4.00374956370797e-05,0.00015514579718001187,0.0005288194806780666,0.0014035894128028303,0.0032491934951394794,47.267127990722656,0.0012827191967517138,0.06063045188784599,3.0189466580662703e-07,9.210717077934305e-09,6.970124533101085e-10,5.674730338967037e-08
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,fc2,0.5,0.027066476627806195,0.15300502610646158,0.15372377732356587,0.011016547657605662,31.955671167727758,0.8630256363343957,0.114529031090604,0.37177474517282066,0.08759971120013119,0.003142490657629002,0.03129334988282701,0.8723298419503394,14.452286738213331,0.9729930367674735,0.2959724838564071,0.14798624192820356,0.005508273828802831,0.013533238313903097,0.40701816524851997,1.6893462307154499,3.8581618202667824,0.004521857548233545,0.044003688540136886,5.741695076721953e-06,0.5099760293960571,8.338884072145447e-06,6.971321636228822e-05,0.0002885343274101615,0.0006667054840363562,0.0015733205829747074,1.6695542335510254,0.00011373194865882397,0.0001898816553875804,1.4719503770568574e-07,5.024340943293737e-09,1.4516697149913326e-10,2.743199196686428e-08
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,1,conv1,0.5,0.0062138704056325135,0.05369846431320565,0.053828540031363246,0.010403650317805997,74.67914503418864,3.4268265528530604,0.07862693739175854,0.11238630039195284,0.10004503942110768,0.03717817588956615,0.013390618937815046,0.03603364042617583,4.299074891311843,0.9541126702763426,0.31629897157769526,0.15814948578884763,0.005201825158902999,0.0031069352028162567,1.6742625184180162,1.5807828824242633,0.07679849423722442,0.12761729987105355,0.13254031955968898,0.024049069732427597,0.4020586609840393,0.03357813395559788,0.034780184738337994,0.05734093300998211,0.12606265023350716,0.36857593655586224,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,1,conv2,0.5,0.02994108241928972,0.2896045433392694,0.2908463608257415,0.02975235695835314,93.55688375768332,1.1931779996146512,0.09285916208901815,0.3996467013076725,0.36362896182854526,0.008540374228123334,0.010688684345906979,0.45509893209663727,16.29181564539474,0.9872464969794119,0.60301655186947,0.301508275934735,0.01487617847917657,0.01497054120964486,0.9936967722047889,0.8291646364416905,0.14550062869759672,0.025473983821851513,0.0943825630448979,0.0005765781970694661,0.876034140586853,0.0013255266239866614,0.0019253585196565837,0.003503526793792844,0.00827376521192491,0.04135255888104439,19.253786087036133,0.00032000296050682664,0.006161268334835768,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,1,fc1,0.5,0.0969525709054253,1.8730479984180841,1.8755697496949344,0.07324969653161116,373.23224205220737,0.9149755989177689,0.05183883322910925,0.4340291913696396,0.3125179765411117,0.0007955087070534498,0.002679296928890325,1.0525698174443954,25.942300659740937,0.9975485086875492,0.5590330728508929,0.27951653642544644,0.03662484826580558,0.04847628545271265,0.7555209299354556,0.8944014661767019,0.15503432206647919,0.0036188417637866583,0.028384123195356128,5.739444077335065e-06,0.9581447839736938,4.00374956370797e-05,0.00015514579718001187,0.0005288194806780666,0.0014035894128028303,0.0032491934951394794,47.267127990722656,0.0012827191967517138,0.06063045188784599,3.0189466580662703e-07,9.210717077934305e-09,6.970124533101085e-10,5.674730338967037e-08
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,1,fc2,0.5,0.033484940273664186,0.14913095294924567,0.15328554995415075,0.016152489999357453,19.835197466200317,0.5650710998234089,0.2316162344764521,0.6920053248394018,0.13592493311887124,0.0015937937195781545,0.050415429479196916,4.299623978137177,19.30867004974069,0.9715116977907129,0.36867998741302904,0.18433999370651452,0.008076244999678727,0.016742470136832093,0.4823807319464321,1.3561896958580997,5.9049475681959285,0.004521857548233545,0.044003688540136886,5.741695076721953e-06,0.5099760293960571,8.338884072145447e-06,6.971321636228822e-05,0.0002885343274101615,0.0006667054840363562,0.0015733205829747074,1.6695542335510254,0.00011373194865882397,0.0001898816553875804,1.4719503770568574e-07,5.024340943293737e-09,1.4516697149913326e-10,2.743199196686428e-08
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,2,conv1,0.5,0.00436839932889223,0.04391840028672121,0.044237925193665144,0.008159072552528748,101.07606806824545,4.230854682498363,0.12225437980555176,0.06896822338395879,0.075345632974097,0.03502441580493052,0.009893538264700423,0.021283293776765598,3.326872018809508,0.9581418751128284,0.2744915899879211,0.13724579499396056,0.004079536276264374,0.002184199664446115,1.8677487872571135,1.8215494326080475,0.0379553486781232,0.12761729987105355,0.13254031955968898,0.024049069732427597,0.4020586609840393,0.03357813395559788,0.034780184738337994,0.05734093300998211,0.12606265023350716,0.36857593655586224,3.1423261165618896,0.00016000015602912754,0.0005027726874686778,3.1423284436726817e-06,1.0595102253319055e-06,6.050406966551237e-07,1.0170643327001006e-05
42,dp_fisher_wiener_adaptive_beta_lr0p50,dp_fisher_wiener_adaptive_beta,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,2,conv2,0.5,0.024072958837801205,0.28363078070176145,0.28527653272385284,0.028757354325907942,138.81863622690193,1.5374335930816916,0.11036029807063426,0.37235130775429737,0.2632009725997795,0.007890646926469402,0.007203643728551295,0.24028524575616897,15.231748788382317,0.9889248761200217,0.513031161431525,0.2565155807157625,0.014378677162953971,0.012036479418900603,1.1945915962088447,0.9745996687683874,0.09405650194390724,0.025473983821851513,0.0943825630448979,0.0005765781970694661,0.876034140586853,0.0013255266239866614,0.0019253585196565837,0.003503526793792844,0.00827376521192491,0.04135255888104439,19.253786087036133,0.00032000296050682664,0.006161268334835768,1.3278590556268347e-06,6.12048651760233e-08,2.3105789281885336e-08,7.509304396080552e-07
