seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,beta_train,gamma_model,filtered_gradient_norm_before_gamma,compensated_gradient_norm,gamma_update_ratio,gamma_oracle,model_to_oracle_ratio,model_multiplicative_error,signal_retention_after_gamma,noise_retention_after_gamma,relmse_after_gamma,cosine_after_gamma,snr_gain_db_after_gamma
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,1,2.3280725479125977,0.5,,,1.0,0.13002483523338496,1.9018457400380189,1.9064876816564145,0.10062530350462323,213.94293626114776,0.7727329407498786,0.06975758403105294,0.5337801293935008,0.33711220078399395,0.0010944336649503156,0.004674143570320697,1.4397499601201051,24.88585027091892,0.9963881352932054,0.6821657138732563,0.34108285693662815,0.062098665973390886,0.06501241761669248,0.955181613742839,0.7329597337285191,0.14581258036196232,0.004420468583703041,0.000665394589304924,0.000577378086745739,0.01838801149278879,0.001467171125113964,6.751157343387604e-06,10905008,True,True,True,,,,0.10062530350462323,0.12419733194678177,1.234255476715909,,,,0.46535006118420946,0.0018127261493129689,0.9230613429400508,0.5178651672188307,24.094475755478673
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,1,2.3056015968322754,0.5,,,1.0,0.10623429703421552,1.9008631214194662,1.9044904224595511,0.08185079658904844,320.16377580325997,0.9638242204779199,0.062002312599388,0.40871345925323066,0.24793758602851151,0.0010513471243406012,0.003123401444783103,0.7365869904937015,23.725962371414333,0.9969895900369756,0.5802077506009491,0.29010387530047455,0.04976566045503058,0.05311714851710776,0.9369038407260387,0.8617602910013943,0.0,0.0,0.0006560608744621277,0.0005938783288002014,0.017903932370245457,0.0013807788491249084,6.582587957382202e-06,10905008,True,True,True,,,,0.08185079658904844,0.09953132091006116,1.2160091905981323,,,,0.3366410338574132,0.0016572611866180489,1.1409417440285012,0.39323515959000443,23.077760925131948
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,1,2.3007307052612305,0.5,,,1.0,0.10716923553704222,1.8948265281131302,1.89755219851783,0.0796740468199284,312.6069628532643,0.9648518732844066,0.05365387333905682,0.39535950238577755,0.25289623559594715,0.0010780314110474417,0.0031989050748752732,0.7504336543775817,23.703109493815667,0.9969135304457789,0.5948711821631086,0.2974355910815543,0.050029055955639896,0.05358461776852111,0.9336458490909753,0.8405181070984604,0.0,0.0,0.0005391985177993774,0.00045469775795936584,0.019227048382163048,0.0011089947074651718,5.1585957407951355e-06,10905008,True,True,True,,,,0.0796740468199284,0.10005811191127979,1.2558432250519607,,,,0.3538717233681343,0.0017467202397564465,1.1578151194998727,0.3823074095163563,23.066225083552098
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,1,2.292692184448242,0.5,,,1.0,0.10418886083715666,1.898992130509258,1.9019427693212771,0.0812926233609557,332.2031534564313,1.0390446054036668,0.05568824556466232,0.3651006711071247,0.2174632809402218,0.0011066032761285086,0.0030102062232192283,0.5915483313896979,22.933939842564996,0.9968722614623234,0.5468151547417979,0.27340757737089894,0.04903627692372837,0.05209443041857833,0.9412959606004132,0.9143857767350687,0.0,0.0,0.0006861705332994461,0.000602121464908123,0.018139425665140152,0.0014513051137328148,6.280839443206787e-06,10905008,True,True,True,,,,0.0812926233609557,0.09807255384745674,1.2064139376090097,,,,0.2990068134552964,0.0017231973561483965,1.2223666015209833,0.3525307191412011,22.39346064884373
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,4,1,2.2902040481567383,0.5,,,1.0,0.10287174622808329,1.8965795476821437,1.8991325803624752,0.0751202546875659,339.89901172439346,1.076702683416841,0.05188482311264563,0.31259668263653545,0.208804599247755,0.0011176400433376822,0.0029420503308673213,0.5496524966787625,22.714381067431194,0.9968322865137084,0.5418307531845794,0.2709153765922897,0.04555755029624557,0.051435873114041644,0.8857155043203292,0.9227973810278499,0.0,0.0,0.0005764458328485489,0.0005355533212423325,0.018292334862053394,0.0013203099370002747,5.130656063556671e-06,10905008,True,True,True,,,,0.0751202546875659,0.09111510059249114,1.2129232118747428,,,,0.29358056509656866,0.0017206117015827937,1.2493592680554932,0.3020906170376955,22.3204442978086
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,5,1,2.285386085510254,0.5,,,1.0,0.09803161538871033,1.8988248233022675,1.9012353958457229,0.07633381505759092,375.17810282234973,1.1222140889597534,0.050355188052378645,0.31085598641788365,0.1813959978045878,0.001106770481116972,0.002665400758660949,0.43685031209687475,22.145701331583133,0.9970088497155954,0.5108141663598195,0.25540708317990973,0.04712716544077855,0.049015807694355165,0.9614687109449471,0.9788295488399186,0.0,0.0,0.0006478335708379745,0.0005723852664232254,0.01822703704237938,0.0013824030756950378,6.372109055519104e-06,10905008,True,True,True,,,,0.07633381505759092,0.0942543308815571,1.2347651012915553,,,,0.26093111255387735,0.0017268264761950488,1.3419262658160684,0.30291979841121575,21.792771670621104
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,6,1,2.2876744270324707,0.5,,,1.0,0.11162177404971982,1.896468477796472,1.8999818416302159,0.08796294454881545,288.6645252664528,0.9942524104233128,0.06082094376944819,0.3976690779348731,0.22127858285439478,0.001110166100517413,0.0034642289314781847,0.6904909708132483,22.995514194044485,0.9965556820343432,0.5549586596054646,0.2774793298027323,0.05266894826151982,0.05581088702485991,0.9437038375167864,0.9009680114813647,0.0,0.0,0.0006632190197706223,0.0006056278944015503,0.017922965809702873,0.0013700015842914581,6.102956831455231e-06,10905008,True,True,True,,,,0.08796294454881545,0.10533789652303964,1.197525811162243,,,,0.30797911387109395,0.001681043945160864,1.1531097734608406,0.39073018996603465,22.629421981804228
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,7,1,2.2789855003356934,0.5,,,1.0,0.10334317006934732,1.9011572583641718,1.903806046113212,0.07549997695807659,338.4328606924777,1.0120243964095448,0.0527543618569485,0.35705829433734787,0.21567986775817205,0.0009695618058154715,0.002954795813444234,0.6572969008797362,23.472341094518594,0.9970096745501057,0.5559960894212554,0.2779980447106277,0.048046297310102154,0.05167158503467366,0.9298398196403568,0.8992869005959343,0.0,0.0,0.0005240458995103836,0.0004609460011124611,0.019439034163951874,0.0011061066761612892,4.843808710575104e-06,10905008,True,True,True,,,,0.07549997695807659,0.09609259462020431,1.2727499860504903,,,,0.30913165145172866,0.0016661820617557197,1.2309118088596873,0.3407523897396478,22.684210193070776
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,8,1,2.2830584049224854,0.5,,,1.0,0.10816858151919875,1.8977363960427083,1.9012350165835603,0.08200360484236237,307.8006300939106,0.9873044264309488,0.060761313227174873,0.38742781892459827,0.2213908296366381,0.0011041590228581893,0.003248856247010129,0.6514161138804729,23.021280018091502,0.9967923898462149,0.5614200657998747,0.28071003289993735,0.050542540007408404,0.05408429075959938,0.934514242428207,0.8905987342770552,0.0,0.0,0.0007210401818156242,0.0006573433056473732,0.017944068647921085,0.0015040766447782516,6.992369890213013e-06,10905008,True,True,True,,,,0.08200360484236237,0.10108508001481681,1.2326906873074086,,,,0.31519249028273566,0.0016964764075446722,1.1583356409996701,0.38254164343380703,22.690280369519016
2027,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,9,1,2.269969940185547,0.5,,,1.0,0.10366849427645651,1.8962488615096398,1.8991862317911723,0.08325612015551,334.5777718664781,0.9901520332041835,0.055605222702432906,0.4076809946469243,0.2706114233191745,0.0011235305393708765,0.002988841710338575,0.7198867149960956,23.817612435688183,0.9970405923033074,0.6066119230963734,0.3033059615481867,0.05089428403560399,0.051834247138228255,0.9818659832928701,0.8242502017550024,0.0,0.0,0.0005330648273229599,0.00046120956540107727,0.019505339674651623,0.0011025089770555496,5.559064447879791e-06,10905008,True,True,True,,,,0.08325612015551,0.10178856807120798,1.2225956227732224,,,,0.3679780252426804,0.0018082798616854568,1.1985775006642707,0.3898104840271165,23.08556238553406
