seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,conv1,0.001,0.006901492232951198,0.05144778070870443,0.052762135649717004,0.011660894353792297,55.570880060907534,2.522499187256559,0.25347489482992513,0.39426458167047485,0.11007579011187354,0.044451980198010936,0.017995035844875124,0.04456084531317611,3.938007046621295,0.9546075357536392,,,,,,,0.09474665968486244,0.1276057987124659,0.13254656488341246,0.02396935597062111,0.4019595980644226,0.033527367003262046,0.034662227146327496,0.05729011818766594,0.1262633204460144,0.3685660660266874,3.141967296600342,0.00016000017058104277,0.0005027152947150171,3.1419701461032902e-06,1.0585220593384292e-06,6.040955867092635e-07,1.0170162204303768e-05,0.011660894353792297,0.0011660894513296223,0.0003687498690491601,12.648041940596672,0.012648044504485416,0.2210087633906237,1.0,3.079720733696821
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,conv2,0.001,0.02757303440901129,0.28254643280205516,0.28317071972099767,0.02362135800462972,105.00513342375314,1.199165655876031,0.07130249282116972,0.3120993574530825,0.25485844843463273,0.00630557042771944,0.00952334391725982,0.3849143675191565,16.065746537365975,0.9885799330303051,,,,,,,0.1817077159362793,0.02038363775426315,0.07919438507916275,0.0007553300820291042,0.8334209322929382,0.0009425748721696436,0.0015327091387007385,0.003250325098633766,0.008155188523232937,0.03566944971680641,13.0750093460083,0.0003200027858838439,0.004184039309620857,9.017322235433791e-07,5.676713499269681e-08,1.6424102966539067e-08,6.439123581003514e-07,0.02362135800462972,0.002362135842901078,0.0007469729452456946,68.1025566609186,0.06810255050418884,0.08341737460675087,1.0,1.4473220406561533
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,fc1,0.001,0.10240897618422838,1.8676368151382075,1.8704868787383764,0.07586684344865674,332.5897063235518,0.8704228267841598,0.05518396210533495,0.4578660759781499,0.2950925223422065,0.0006777776946598926,0.003006707606673602,1.309067764104184,26.38870931998651,0.9973828930654361,,,,,,,0.20205391478305268,0.002671026961484712,0.025373126086055207,4.717825959232869e-06,0.9538115859031677,4.5468987809726966e-05,0.00017227910575456917,0.0005424034898169339,0.00135288224555552,0.0028578196186572315,40.478214263916016,0.0012822934659197927,0.05190495029091835,2.5844810553008613e-07,9.447445048493819e-09,7.915735955599245e-10,4.989235549146542e-08,0.07586684344865674,0.007586684474275259,0.0023991202995752216,444.7988390081176,0.44479880759251145,0.04055994421079721,1.0,1.1350139275755378
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,0,fc2,0.001,0.036346167108453065,0.15137571652856113,0.15665337466803952,0.015398948257385189,17.345833980790285,0.5909623074027723,0.2587676172645198,0.6945635308138457,0.13047971552563148,0.000714512062468521,0.057650730446678816,10.52781450434403,22.615334099775176,0.9659305912859857,,,,,,,7.1920380340992605,0.004255174136214073,0.043985676162686595,5.737798346672207e-06,0.5102391242980957,6.6187838910991555e-06,1.1086057838838315e-05,0.00018459638522472233,0.0005123249429743737,0.0009632677305489782,1.6148760318756104,0.00011374336463632062,0.00018368143355473876,1.4238873473615753e-07,3.214101873538766e-09,1.1522250722983963e-10,1.6785017642462212e-08,0.015398948257385189,0.001539894834280105,0.0004869575151191182,33.573793150561315,0.033573788120558896,0.09829949906930979,1.0,2.0369429951169624
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,conv1,0.001,0.007767570272675597,0.057285329270410155,0.0568928314325609,0.010700778565703506,54.38967181187903,2.913928420033155,0.017560304503445798,-0.005837984065383304,0.12087045906174743,0.037658377149190056,0.01838584330091101,0.05901224394414005,5.0645857462445605,0.946424967791242,,,,,,,0.12001852431233141,0.1276057987124659,0.13254656488341246,0.02396935597062111,0.4019595980644226,0.033527367003262046,0.034662227146327496,0.05729011818766594,0.1262633204460144,0.3685660660266874,3.141967296600342,0.00016000017058104277,0.0005027152947150171,3.1419701461032902e-06,1.0585220593384292e-06,6.040955867092635e-07,1.0170162204303768e-05,0.010700778565703506,0.0016615494220677857,0.0005003470354184973,9.618158275175446,0.009618158159654281,0.18808658834967454,1.0,3.079720733696821
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,conv2,0.001,0.028085358890443734,0.28106661668833915,0.2821487417332806,0.025535438730729942,100.15175764521935,1.1681586951473735,0.0882264607607351,0.3621287507579803,0.22261967219986753,0.006251674132169109,0.00998484721817867,0.355556506305404,15.515672061753376,0.9883361138875794,,,,,,,0.18852293810977147,0.02038363775426315,0.07919438507916275,0.0007553300820291042,0.8334209322929382,0.0009425748721696436,0.0015327091387007385,0.003250325098633766,0.008155188523232937,0.03566944971680641,13.0750093460083,0.0003200027858838439,0.004184039309620857,9.017322235433791e-07,5.676713499269681e-08,1.6424102966539067e-08,6.439123581003514e-07,0.025535438730729942,0.003698171039485243,0.0010997587381249396,51.93052804405431,0.05193053147533999,0.0905034648528363,1.0,1.4473220406561533
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,fc1,0.001,0.09258169688987715,1.86652480569983,1.8686784594658847,0.06761690458582745,406.45948155468795,0.9820562551095261,0.0480207640803539,0.3774586275452612,0.2526165205375349,0.0007190442929318484,0.002460269830729729,0.8643484277062934,25.457061050781014,0.9975838766231927,,,,,,,0.16513589842207513,0.002671026961484712,0.025373126086055207,4.717825959232869e-06,0.9538115859031677,4.5468987809726966e-05,0.00017227910575456917,0.0005424034898169339,0.00135288224555552,0.0028578196186572315,40.478214263916016,0.0012822934659197927,0.05190495029091835,2.5844810553008613e-07,9.447445048493819e-09,7.915735955599245e-10,4.989235549146542e-08,0.06761690458582745,0.009441228154425932,0.003212797614542753,317.7611698048192,0.3177611862587858,0.036184344205023936,1.0,1.1350139275755378
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,1,fc2,0.001,0.03952924788116065,0.15041923806671398,0.15509674665666234,0.009574352050688736,14.480036826150837,0.8011539519423037,0.24398014158896286,0.5315885556124222,0.09508804889171374,0.0016762675783602765,0.06906059779556885,3.917535252431973,17.53782579878384,0.9446718291171734,,,,,,,8.50691003060838,0.004255174136214073,0.043985676162686595,5.737798346672207e-06,0.5102391242980957,6.6187838910991555e-06,1.1086057838838315e-05,0.00018459638522472233,0.0005123249429743737,0.0009632677305489782,1.6148760318756104,0.00011374336463632062,0.00018368143355473876,1.4238873473615753e-07,3.214101873538766e-09,1.1522250722983963e-10,1.6785017642462212e-08,0.009574352050688737,0.001953225986515002,0.0005732004126177015,26.556937549601678,0.026556940257960918,0.06173148216889087,1.0,2.0369429951169624
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,conv1,0.001,0.005538972340609785,0.04758904452006137,0.04809873655118204,0.010975612710265302,73.81685932701144,4.034637021683493,0.1491108744583464,0.22502984238085383,0.09579133353378132,0.05016155516469996,0.013547040284308377,0.025870192438871807,2.809552370193556,0.9453426079531726,,,,,,,0.06102900558536508,0.1276057987124659,0.13254656488341246,0.02396935597062111,0.4019595980644226,0.033527367003262046,0.034662227146327496,0.05729011818766594,0.1262633204460144,0.3685660660266874,3.141967296600342,0.00016000017058104277,0.0005027152947150171,3.1419701461032902e-06,1.0585220593384292e-06,6.040955867092635e-07,1.0170162204303768e-05,0.010975612710265302,0.0019619685641368476,0.0006087371278254508,8.601077661324467,0.00860108149686868,0.2281892103046431,1.0,3.079720733696821
456,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,91dd788dafed093ef93b8c11550057107c7dfcef533df02a5c2e7b37b8983963,2,conv2,0.001,0.024912991320278757,0.287492050899904,0.28860970494776134,0.026451040620762478,133.1680155332122,1.4890122238092653,0.08793578189714908,0.30057960860877003,0.15676561026168462,0.006822440151002838,0.007509310658213605,0.17254847851108432,13.613110627415747,0.9888185446195232,,,,,,,0.1483392220882808,0.02038363775426315,0.07919438507916275,0.0007553300820291042,0.8334209322929382,0.0009425748721696436,0.0015327091387007385,0.003250325098633766,0.008155188523232937,0.03566944971680641,13.0750093460083,0.0003200027858838439,0.004184039309620857,9.017322235433791e-07,5.676713499269681e-08,1.6424102966539067e-08,6.439123581003514e-07,0.026451040620762478,0.004250081665430356,0.0013812738363658532,40.943902242815156,0.04094390169047376,0.09164986543176067,1.0,1.4473220406561533
