seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,beta_train,gamma_model,filtered_gradient_norm_before_gamma,compensated_gradient_norm,gamma_update_ratio,gamma_oracle,model_to_oracle_ratio,model_multiplicative_error,signal_retention_after_gamma,noise_retention_after_gamma,relmse_after_gamma,cosine_after_gamma,snr_gain_db_after_gamma
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,conv1,0.5,0.0052311078964206266,0.05071544809486762,0.05078346857394679,0.008648985471825245,93.99249165666672,3.308970233393997,0.06449840791826765,0.12842820498094343,0.08325012403162163,0.028203971303157053,0.01063914729189508,0.03140374602846693,4.700746349555215,0.9647953770159173,0.8900768728070135,0.44503843640350677,0.013340442618962603,0.0026155539482103133,5.100427243334186,0.5617492323136097,0.05444765978915489,0.1276708088698797,0.13231750203845455,0.02408982254564762,0.4012603759765625,0.03372212909162045,0.0349055640399456,0.05754354037344456,0.12623323500156403,0.368495664000511,3.141143560409546,0.0001600001414772123,0.0005025833961553872,3.1411457198871063e-06,1.0634836939971137e-06,6.077292397321799e-07,1.0166742595174574e-05,1.0,3.0848572502457916,0.008648985471825245,0.026680885237925205,3.084857215316213,3.4658323842491865,0.8900768728070135,1.1234984646284816,0.7922368395059125,0.2683987002618926,25.70427970213162,0.1284282061064107,4.700746373257009
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,conv2,0.5,0.027216622763433937,0.282997814788413,0.28451429397676636,0.033010987537584385,108.11792346560955,1.473142642772892,0.10340034163450959,0.4114026598536343,0.33731558711425597,0.009647587707782273,0.009249160237114647,0.32338507929328564,15.436176745689046,0.9863746676264729,0.726797308568873,0.3633986542844365,0.02065492561095916,0.013608311381716968,1.5178169451054475,0.6879497132203963,0.09074933922037488,0.027277002634921166,0.09220886176971639,0.0012474743416532874,0.9158051013946533,0.0017045249580405653,0.0026384685770608485,0.004507367732003331,0.009966450976207852,0.05435637421905994,25.50774383544922,0.00032000220380723476,0.00816253386437893,1.7591661028893252e-06,7.882086450194947e-08,2.9723540784232228e-08,1.0006431352849176e-06,1.0,1.2513969880137137,0.033010987537584385,0.04130985122191832,1.2513970136423618,1.7217963980601731,0.7267973085688729,1.3758994264426858,0.5282343277429576,0.015108068532378265,2.054900419403264,0.4114026599010974,15.436176750224142
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,fc1,0.5,0.11302249847032343,1.8706943150263755,1.8742380696398322,0.08426097432944143,273.9528644153897,0.7468117466644998,0.061476360985536396,0.5425675424219693,0.38232906942395645,0.0006487703985853735,0.0036502629824857356,2.1511487758752703,27.70346293358549,0.9972739407260517,0.6669892681901395,0.33349463409506974,0.04544610402337149,0.056511249235161716,0.804195706830887,0.7496372488210931,0.13717459901727316,0.003029660085426827,0.02656885278702432,5.52866913494654e-06,0.9750823378562927,9.156045598501898e-06,0.0001003424113150686,0.0005367429403122514,0.001576775626745075,0.0036063662031665445,72.6236801147461,0.0012822651769965887,0.09312281757593155,4.636806378314915e-07,9.348797735952985e-09,1.5939261854836124e-10,6.300791994817701e-08,1.0,1.078698776963974,0.08426097432944143,0.09089220804674299,1.0786987543174487,1.6172655669423273,0.6669892681901395,1.4992744976444339,0.4448746838808178,0.0007549034302224454,0.7740697579667546,0.5425675426098957,27.70346293352809
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,fc2,0.5,0.03700101621495925,0.14837145472489,0.15302258533444815,0.01844390891728191,16.07953204176876,0.5207853786078546,0.24469291520436673,0.7299203635369826,0.1686473786302111,0.0014062250442592951,0.06219086454919951,7.458497480642442,20.789247531396057,0.9676119070361384,0.7782383964072086,0.3891191982036043,0.01747615316497139,0.018500508107479625,0.9446309832410102,0.642476652793851,6.396281088788514,0.0046182812029384466,0.04730414129423395,5.65415666642366e-06,0.548235297203064,6.609584033867577e-06,1.1600214520512964e-05,0.00020859439246123657,0.0005563309969147667,0.001147361123003068,1.8819687366485596,0.00011373322195140645,0.00021404237486422062,1.6592430580178883e-07,3.6320306762149812e-09,1.150623533952011e-10,1.9996545219669357e-08,1.0,1.895059527179147,0.01844390891728191,0.03495230632994278,1.8950595823639387,2.4350630037374414,0.7782383964072086,1.284953305589353,0.6056550016424636,0.005050106550176568,0.5133169129429827,0.7299203634373316,20.78924770091385
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,conv1,0.5,0.0054921326902233345,0.05363663319960053,0.05376982724533983,0.00835696763310751,95.37640778614282,2.9575209661246196,0.07529251972117859,0.11757897132882722,0.08453182391066771,0.023835157315066226,0.010484772804004314,0.03718444032710731,5.498022250453208,0.9689910635790764,0.8969024120748758,0.4484512060374379,0.012890026076898382,0.0027460663451116672,4.69399659449241,0.5574742505628374,0.06001694774985561,0.1276708088698797,0.13231750203845455,0.02408982254564762,0.4012603759765625,0.03372212909162045,0.0349055640399456,0.05754354037344456,0.12623323500156403,0.368495664000511,3.141143560409546,0.0001600001414772123,0.0005025833961553872,3.1411457198871063e-06,1.0634836939971137e-06,6.077292397321799e-07,1.0166742595174574e-05,1.0,3.0848572502457916,0.00835696763310751,0.025780052153796765,3.0848572455473944,3.4394569673520508,0.8969024120748758,1.1149485011269178,0.8044339367857303,0.2268235623678082,21.929772771253553,0.11757896754375374,5.498022226872603
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,conv2,0.5,0.024779413907527706,0.2837641988253727,0.28512977626996633,0.03312942414049132,131.1393849911875,1.6682530242761722,0.098430253398668,0.4185742794855805,0.30907638248337044,0.009521631894180243,0.007625474211474815,0.24752626555620133,15.113544329242586,0.9872787795644492,0.695709631110777,0.3478548155553885,0.020729031202019174,0.012389706953763853,1.6730848661476083,0.718690639945542,0.07522411100858237,0.027277002634921166,0.09220886176971639,0.0012474743416532874,0.9158051013946533,0.0017045249580405653,0.0026384685770608485,0.004507367732003331,0.009966450976207852,0.05435637421905994,25.50774383544922,0.00032000220380723476,0.00816253386437893,1.7591661028893252e-06,7.882086450194947e-08,2.9723540784232228e-08,1.0006431352849176e-06,1.0,1.2513969880137137,0.03312942414049132,0.04145806240403835,1.2513970127650855,1.798734604285585,0.695709631110777,1.4373812798931502,0.4840118908202934,0.014910822430908164,2.3985923837722685,0.41857427866685304,15.113544318834107
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,fc1,0.5,0.09683503822013118,1.8711482521957852,1.873796940732758,0.08076523234346937,373.38024805922953,0.8705689059973007,0.053172508350158056,0.4946167958107131,0.33751943431126447,0.0006919705381159961,0.002678234869388271,1.3063508747830337,26.882111802085724,0.9976684119995042,0.6266854022921978,0.3133427011460989,0.043560677759356306,0.04841751911006559,0.8996883475056187,0.7978484869288093,0.10069524173651237,0.003029660085426827,0.02656885278702432,5.52866913494654e-06,0.9750823378562927,9.156045598501898e-06,0.0001003424113150686,0.0005367429403122514,0.001576775626745075,0.0036063662031665445,72.6236801147461,0.0012822651769965887,0.09312281757593155,4.636806378314915e-07,9.348797735952985e-09,1.5939261854836124e-10,6.300791994817701e-08,1.0,1.078698776963974,0.08076523234346937,0.08712135551871261,1.0786987542883877,1.7212763741080739,0.6266854022921979,1.5956969738601645,0.3927345934461339,0.0008051707260005276,0.9194371870021558,0.49461679592703556,26.882111803079837
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,fc2,0.5,0.02738730593105838,0.14985961907506823,0.1529367405992944,0.012749798764444284,29.941297869819756,0.7634606539458679,0.20076346689508598,0.4868185041327107,0.10475742814573001,0.0025428480331155497,0.033398685754041216,1.3759219272541194,16.148644142302476,0.974501417499292,0.6133597459020399,0.30667987295101995,0.012080814129291309,0.01369365296552919,0.8822199714583044,0.8151822863169116,3.504280510496644,0.0046182812029384466,0.04730414129423395,5.65415666642366e-06,0.548235297203064,6.609584033867577e-06,1.1600214520512964e-05,0.00020859439246123657,0.0005563309969147667,0.001147361123003068,1.8819687366485596,0.00011373322195140645,0.00021404237486422062,1.6592430580178883e-07,3.6320306762149812e-09,1.150623533952011e-10,1.9996545219669357e-08,1.0,1.895059527179147,0.012749798764444284,0.024161628258582618,1.895059577407827,3.089637916150122,0.6133597459020399,1.6303645726364813,0.376210177893015,0.009132004554011168,0.9193500634201481,0.4868185040206794,16.148644145703784
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,conv1,0.5,0.005905543044816668,0.05199847547363341,0.05275895246639381,0.010934998647467891,77.52852661909857,3.3973888242887558,0.1838125542895285,0.27845940937887653,0.08746337239323801,0.04023381188029729,0.012898477690279485,0.028039709060247935,3.3723504623216667,0.9561788547882022,0.9123220710606073,0.4561610355303036,0.016866454902473602,0.002952771522408334,5.712075847644636,0.5480520704910536,0.06939234135384668,0.1276708088698797,0.13231750203845455,0.02408982254564762,0.4012603759765625,0.03372212909162045,0.0349055640399456,0.05754354037344456,0.12623323500156403,0.368495664000511,3.141143560409546,0.0001600001414772123,0.0005025833961553872,3.1411457198871063e-06,1.0634836939971137e-06,6.077292397321799e-07,1.0166742595174574e-05,1.0,3.0848572502457916,0.010934998647467891,0.033732909804947205,3.0848572452963583,3.3813248063367953,0.9123220710606071,1.0961041409833088,0.8323315613443156,0.3828788045194372,30.44664711032068,0.27845940878459463,3.372350470859546
1024,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,conv2,0.5,0.027614968777215306,0.278659911047603,0.2797922206973564,0.02901686565434087,101.82627920313223,1.160379874875638,0.0902695686539796,0.449067208440765,0.36503499258958827,0.00702271625754976,0.009820647543066021,0.5104691503634696,17.15829376304225,0.9886043182178359,0.7560706065491952,0.3780353032745976,0.018155809522732946,0.013807484388607653,1.3149252253653174,0.6613138980252173,0.09342521735818546,0.027277002634921166,0.09220886176971639,0.0012474743416532874,0.9158051013946533,0.0017045249580405653,0.0026384685770608485,0.004507367732003331,0.009966450976207852,0.05435637421905994,25.50774383544922,0.00032000220380723476,0.00816253386437893,1.7591661028893252e-06,7.882086450194947e-08,2.9723540784232228e-08,1.0006431352849176e-06,1.0,1.2513969880137137,0.02901686565434087,0.03631161904546589,1.2513970143440956,1.6551324402429195,0.7560706065491952,1.322627796052184,0.571642762087668,0.010997534483871339,1.548048747642532,0.4490672077822195,17.158293751930515
