seed,method,step,epoch,train_loss,test_loss,test_accuracy,syn_refresh,epsilon_spent,update_norm,max_inverse_denominator,q_log_rms_drift,v_q_log_rms_distance,clip_rate,clip_factor_q05,clip_factor_q50,clip_factor_q95,private_norm_q05,private_norm_q50,private_norm_q95,actual_noise_norm,expected_noise_norm,clipped_aggregate_norm,noisy_gradient_norm,first_moment_q05,first_moment_q50,first_moment_q95,first_moment_norm,denominator_q05,denominator_q50,denominator_q95,denominator_norm,denominator_max_inverse,second_moment_q05,second_moment_q50,second_moment_q95,second_moment_norm,batch_hash,noise_hash
7,syn_adam,1,1,2.308786153793335,,,True,0.6724685454481966,71423.51108994652,100000000.60774711,,,1.0,0.13435886055231094,0.15713581442832947,0.21012281253933907,4.759164929389954,6.36392068862915,7.442753791809082,1.8996006529197969,1.897935625156794,0.1123027231468387,1.9031473958402023,-0.006863749609328806,1.6285124729620293e-05,0.0069117486011236896,1.9031474248218967,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,3d815f4a74928f497f631038d1969090bfdb5fb01885874cb3811426644951a0,33474ec4c6ad409c08769e9e100ef963f9963f858c7ac62a04ce081b49775efd
7,syn_adam,2,1,266608528.0,,,False,0.6793151229442053,50799.171874889704,100000000.60774711,,,0.9140625,8.143411986405447e-11,1.7880939090497705e-10,1.0,0.0,5592554496.0,12279868928.0,1.897746370951737,1.897935625156794,0.32430990345221267,1.9254443746136902,-0.004853227804414928,1.5045186955831014e-05,0.004917553020641204,1.3583361987108011,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,98eb5e6e10447bf9b7c127da95c28bfde6022849d4c69f1002d6bb7fc61b983a,71458c7972bd95410714c06e58bc0b7519893ab157bea9c09a3845e70a33473b
7,syn_adam,3,1,959792384.0,,,False,0.6861617004402139,41403.31486277893,100000000.60774711,,,0.9609375,2.2472084523078584e-11,4.44337587557353e-11,1.551727323023666e-10,6444616192.0,22505422848.0,44499724288.0,1.90367889352846,1.897935625156794,0.36084987325370343,1.9378155466522564,-0.003974713291972876,1.0733810086094309e-05,0.0040002471767365926,1.1253922898473876,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,86a0a309019d5860c9cb4a25cdd62796b019c92d7ec0a886b7861bfb547f29b9,5d7b0df36785507f12ecf4a4cd002e3e254b6ebf9430ffc16a4ca21db1802fa3
7,syn_adam,4,1,1713838592.0,,,False,0.6930082779362224,35707.36716694118,100000000.60774711,,,0.89453125,1.1967440276608454e-11,2.3580434480030554e-11,1.0,0.0,42408101888.0,83566876672.0,1.8934285700322069,1.897935625156794,0.39801751592516466,1.9356737383198663,-0.0034568601404316723,1.80126235136413e-05,0.0034642822691239375,0.9954580247765826,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,205bb8c09e2a5d148b0b833b7e3c4830242173c5223bf8dd931d59583f33760e,0c7b8e69fef9d30862e49825d53ab7bb4636176906dfb3dc0469788d2ff7c128
7,syn_adam,5,1,2156253952.0,,,False,0.6998548554322311,32068.486894519916,100000000.60774711,,,0.8984375,6.835621586993856e-12,1.6926370027814386e-11,1.0,0.0,59079622656.0,146307457024.0,1.8982049597606783,1.897935625156794,0.36224858028901574,1.93256921610788,-0.0030940793920308353,1.0450240552017931e-05,0.003120359370950609,0.9052403140244278,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,339ea13d75d0f893a0c1833eb68ed421a11354a12f3fbd78228e67b172c9f57b,912a495853db91dc0d60819e825d225c490502dc5c20ade3594cacfc13c6e8d4
7,syn_adam,6,1,2562997760.0,,,False,0.7067014329282397,29465.516447174625,100000000.60774711,,,0.88671875,5.2032068974597334e-12,1.3235963974150833e-11,1.0,0.0,75551842304.0,192199823360.0,1.8961421260280937,1.897935625156794,0.44917097733183503,1.9485488347740654,-0.002845117182005197,7.820988230378134e-06,0.002855542337056249,0.8337938782511711,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,4b5d1b8178778b76bcc1b8587ed2181171a488d4044849fa186cf3e13c652913,c2ced2b54c031dd1370e82520b2cd2a7836149e59a6ca8478abc1043da967341
7,syn_adam,7,1,3183464448.0,,,False,0.7135480104242483,27356.768032435324,100000000.60774711,,,0.9140625,3.905009345397947e-12,1.0815745868364424e-11,1.0,0.0,92458143744.0,256082104320.0,1.896048992977456,1.897935625156794,0.6242729161979957,1.9958086562336668,-0.002632591954898089,9.138002042163862e-06,0.0026480659376829844,0.7860751098217897,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,37c21415227d26bdaca5c7a47f1324e3168f700288621f4f590e1f10ea9809d0,d2bec1961798f3d29f4db4e83c5f86844c527d9b1bf5bae434d63230006d18a5
7,syn_adam,8,1,2264245760.0,,,False,0.720394587920257,25694.055767176662,100000000.60774711,,,0.8828125,4.1591991352743496e-12,1.4568142699122877e-11,1.0,0.0,68645365760.0,240575283200.0,1.8979572319996847,1.897935625156794,0.62187755271477,1.9943280123256253,-0.002488659764640033,5.409653567767236e-06,0.0024959351634606694,0.7591661478552758,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,af420c38b58fbe37a3e30f0848a36b180aec8615699ce958071fcbebe0892382,5b3da3535d071fe08ce87c136ad65b2d00e6ad9a8ccbf0455a99b79898a46ba4
7,syn_adam,9,1,581683712.0,,,False,0.7272411654162656,24483.555587491865,100000000.60774711,,,0.90625,6.6413148851890424e-12,5.7346089682441814e-11,1.0,0.0,17440276480.0,150651580416.0,1.9011411022756146,1.897935625156794,0.37544587233947807,1.936578115469803,-0.002364368294365704,6.044615702194278e-06,0.002369441220071165,0.7272138820674634,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,16a6ff9174775709cfdca04c9e63fe3d4f15ff8147f1872cfa825009496e543b,bbba731733b775d1442985df9e5e8cdd76c63e0c8e6daf8a36bf43c2da1f8cb6
7,syn_adam,10,1,206948016.0,,,False,0.7340877429122742,23502.437024411433,100000000.60774711,,,0.8828125,1.262607921860559e-11,4.946097698077523e-10,1.0,0.0,2021796864.0,79201392640.0,1.8991393589805388,1.897935625156794,0.2697352588670386,1.9182930493324646,-0.002263738913461566,8.290195182780735e-06,0.0022884985315613435,0.6857450125107194,9.99999993922529e-09,0.0033655475126579404,0.01695928880944848,3.873063089979648,100000000.60774711,0.0,1.1326842775367475e-05,0.0002876171536445352,0.2991195914417964,88c1c27bec38c83bc24d2c2cefa67b7ce8ef25d9ff104bb4bfe75b585362ddfa,738cf3137e3c85bad5f638fba87153a86f346206eff5a9f5c235c4a637f36209
