seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,alpha,clean_gradient_distortion
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,0,conv1,0.001,0.02941708813028001,8.668432372658229,8.67184428483937,4.335954298866114,86832.39243707,21691.827490401694,0.11765733107955549,0.11765916054057106,0.25000837112873703,0.2500037009278146,1.1516439554157566e-05,1.1516654700627136e-05,8.113275219647474e-05,0.7501873795988966,,,,,,,1.7127573396454614,0.5000033713877201,4.391135748346059e-06,0.5000004172325134,0.5000132322311401,0.5000005781650543,0.5000005960464478,0.5000010430812836,0.5000026226043701,0.500011020898819,3.145082712173462,0.00016064656665548682,0.0005052467458881438,3.157792060548559e-06,9.8371691592547e-07,5.461963638708767e-07,1.0287642817274887e-05,4.335954298866113,0.43359543631453734,0.1371149176504772,12.649106852112482,0.012649083079191083,0.5000037081438934,1.0,0.5,0.4999916287097412
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,0,conv2,0.001,0.12258639007032364,45.69904151663299,45.69987305990028,22.84998365156235,138972.7560849908,34742.567415947095,0.00812447431436828,0.008125841522976875,0.2500393874288965,0.2500010256823392,7.195654947807829e-06,7.196759095322393e-06,0.0006663581323476813,0.7500044728572572,,,,,,,3.2867513100668684,0.500001051443918,8.013840623573257e-06,0.5,0.5000988841056824,0.5,0.5,0.5000000596046448,0.5000001192092896,0.5000006556510925,13.749959945678711,0.0003325188299641013,0.0045721204951405525,9.853707974442762e-07,5.1023391733906465e-08,1.1329479310262515e-08,5.967607364709695e-07,22.84998365156235,2.2849984041389173,0.7225799456079165,68.11751338716581,0.06811751036335949,0.5000010311103523,1.0,0.5,0.4999606179382974
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,0,fc1,0.001,0.4120723510295117,306.10003817815954,306.0993810327687,153.05043083126543,551797.6118648794,137951.8976758646,-0.0009216325178275584,-0.001012977628152781,0.2577029737239508,0.2500025666658078,1.8122586587761172e-06,1.86807860317143e-06,0.13174955491877058,0.7499954789408452,,,,,,,0.3173818002807963,0.5000025542011309,0.0003502773196618681,0.5,0.6130968332290649,0.5,0.5,0.5,0.5,0.5,44.63505554199219,0.011986402794718742,0.535013735294342,2.663985784518776e-06,9.99998278627956e-11,9.892095545471768e-11,1.0186758173102994e-10,153.05043083126543,15.305043346310228,4.839879698864906,448.14269981049324,0.4481427333712306,0.500002418544195,1.0,0.5,0.49326845965662147
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,0,fc2,0.001,0.14388814508487696,24.416086076338477,24.421051791978183,12.214694442554192,28794.00440133312,7201.134899078595,0.03745342060672711,0.03659061862624107,0.25462166129531594,0.2501761667331412,3.472945221559386e-05,3.53465757146659e-05,0.07649413341670457,0.7499085296123251,,,,,,,0.2185070079185573,0.5000755440819171,0.0011978082682520886,0.5,0.5340625643730164,0.5,0.5,0.5000000596046448,0.5000000596046448,0.5000002384185791,1.681693196296692,0.05634273216128349,0.09475118666887283,7.345050385245185e-05,7.764201370719093e-08,9.998806990707543e-11,2.1615059893065335e-07,12.214694442554192,1.2214694658995262,0.38626256245465984,35.91656340216103,0.035916567633588165,0.5001706948005601,1.0,0.5,0.49556301298103855
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,1,conv1,0.001,0.024782090933207247,8.68832804193606,8.68816697805571,4.344114704209752,122912.63437783236,30730.23944562833,-0.00507306698458476,-0.0050730205151088515,0.2500093865966149,0.25000360859694815,8.135860104484738e-06,8.136048151005664e-06,0.00010037858505936106,0.7499830704859565,,,,,,,1.2155487092284427,0.5000033713877201,4.391135748346059e-06,0.5000004172325134,0.5000132322311401,0.5000005781650543,0.5000005960464478,0.5000010430812836,0.5000026226043701,0.500011020898819,3.145082712173462,0.00016064656665548682,0.0005052467458881438,3.157792060548559e-06,9.8371691592547e-07,5.461963638708767e-07,1.0287642817274887e-05,4.344114704209752,0.6176056340811589,0.19404389639562974,9.108095165824379,0.009108098039317548,0.5000035928386247,1.0,0.5,0.49999061313748977
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,1,conv2,0.001,0.13635696240087983,46.5279408132749,46.52738894495105,23.263733645752925,116432.17995850241,29109.33392240089,-0.002581915661603643,-0.002583108843068605,0.25005015295450983,0.25000084441088316,8.588690861088631e-06,8.590384839181058e-06,0.0008564899154967213,0.7499889297548519,,,,,,,4.066651614035541,0.500001051443918,8.013840623573257e-06,0.5,0.5000988841056824,0.5,0.5,0.5000000596046448,0.5000001192092896,0.5000006556510925,13.749959945678711,0.0003325188299641013,0.0045721204951405525,9.853707974442762e-07,5.1023391733906465e-08,1.1329479310262515e-08,5.967607364709695e-07,23.263733645752925,3.099078290991898,1.0309223980679578,48.44057304868495,0.04844057618502503,0.5000008419401624,1.0,0.5,0.4999498536598713
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,1,fc1,0.001,0.5044148463680617,306.77932603121826,306.78057407604206,153.39087092616288,369893.2931065559,92473.76732887876,0.0032963479587611757,0.003308764529428031,0.26651721508765214,0.2500019325989809,2.7034823789248806e-06,2.8820760991003985e-06,0.2778189067604532,0.7499987995125943,,,,,,,0.47556599102275504,0.5000025542011309,0.0003502773196618681,0.5,0.6130968332290649,0.5,0.5,0.5,0.5,0.5,44.63505554199219,0.011986402794718742,0.535013735294342,2.663985784518776e-06,9.99998278627956e-11,9.892095545471768e-11,1.0186758173102994e-10,153.3908709261629,20.57889927523511,6.850530764471141,316.9987858418557,0.3169988020357505,0.5000019032761237,1.0,0.5,0.4853713404950949
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,1,fc2,0.001,0.16435749282846604,24.40572590554855,24.404590918062887,12.20685818132297,22049.78928251537,5517.5997445351395,-0.003538415075384685,-0.00365067437172644,0.2560667901613558,0.2501879591293009,4.535190731985548e-05,4.6417570917226594e-05,0.1008685291528006,0.7497663277485207,,,,,,,0.28509812275995977,0.5000755440819171,0.0011978082682520886,0.5,0.5340625643730164,0.5,0.5,0.5000000596046448,0.5000000596046448,0.5000002384185791,1.681693196296692,0.05634273216128349,0.09475118666887283,7.345050385245185e-05,7.764201370719093e-08,9.998806990707543e-11,2.1615059893065335e-07,12.20685818132297,1.6500486275945556,0.5459459365254186,25.42500510394959,0.025425005876837038,0.5001869616379494,1.0,0.5,0.4940885729390793
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,2,conv1,0.001,0.023880884629815007,9.590991383080818,9.592148088597444,4.830596683459294,161296.95911016982,40897.30980802366,0.049678353916315365,0.05043289036779867,0.2598266679443133,0.25361012480869477,6.199744891430291e-06,6.351714314579343e-06,0.10517135207064023,0.7464471119998652,,,,,,,1.1340521306384053,0.5037521831691265,0.004573176406015202,0.5005207657814026,0.5135286450386047,0.5007422864437103,0.5007714927196503,0.5013399124145508,0.503224715590477,0.5120967745780944,3.1313278675079346,0.0001605976722203195,0.0005028839805163443,3.143024742691125e-06,1.1043157996937225e-06,6.110493814048823e-07,1.0189739623456255e-05,4.830596683459294,0.6805129406081333,0.24688063255965922,7.07646369508663,0.0070764750707528485,0.5035990519372413,1137.0641674834546,0.5,0.49031730818365366
123,dp_fisher_wiener_adaptive_beta_alpha0p50_adam,dp_fisher_wiener_adaptive_beta,92d3be7600d7c4100d9f889c52616394ac78d528f4374cddca5cd5f7e7f9f6e7,2,conv2,0.001,0.114864586473687,47.605090493018466,47.603073333016575,23.8015746546679,171764.92466595312,42945.50771294536,-0.016355089414987395,-0.01635623297461079,0.25003452409445853,0.25000080832525273,5.82191039217697e-06,5.822695550828103e-06,0.0005856617445450325,0.7499751023297372,,,,,,,2.8710527318387817,0.5000010574172283,8.122213505745504e-06,0.5,0.5000994205474854,0.5,0.5,0.5000000596046448,0.5000001788139343,0.5000007748603821,13.853633880615234,0.00033171678660437465,0.004595482721924782,9.90405781258637e-07,5.229495059211331e-08,1.3340218174562324e-08,6.98797128961815e-07,23.8015746546679,3.619422322473434,1.2760302459558175,39.413367564467016,0.039413367662180676,0.5000007980190553,1.0,0.5,0.49996548072474034
